,날짜,헤드라인
363,20220105,"양희은, 사랑의 열매 '아너 소사이어티' 새해 1호 가입"
364,20220105,경남 오후 5시 기준 88명 확진…사망자 5명 발생
365,20220105,전북 오미크론 확정자 누적 200명 넘어…5일 29명 추가
366,20220105,"""아동 존중 도시 만든다""…청주시 32개 전략사업 추진"
367,20220105,코로나로 지친 이웃에게 '사랑의 떡국'을 전해주세요
368,20220105,"[동정] 양성일 복지부 1차관, 노인 일자리 수행기관 방문"
369,20220105,"민변 ""'경찰 강압수사 공익제보' 변호사 무혐의 처분 환영"""
370,20220105,"김혜경, 공주·부여서 다문화 가족·농업인들과 대화"
371,20220105,"정부, 코로나 중환자실 장기입원 288명 ""병실 옮기라"" 권고"
372,20220105,학원 등 3종 시설 방역패스 `일시정지`…거센 후폭풍 예고
373,20220105,"정원규 교수팀, ㈜한수원 방사선보건원 연구과제 선정"
374,20220105,"무주군, 126병상 규모 군립요양병원 건립…2023년 완공"
375,20220105,"완주군, 동물복지사업 추진…중성화 비용·입양비 지원"
376,20220105,"광주 동구, 장애인 175명에 공공부문 일자리 제공"
377,20220105,순창군 “올해도 슬레이트 처리 지원 사업 추진”
378,20220105,공주서 다문화가족 건의 사항 듣는 김혜경 씨
379,20220105,"구미시, 홀몸노인 100명에게 AI 손주 '효돌이' 제공"
380,20220105,"""일본 솔직해야, 그게 반성""…소녀상 앞 밀려난 수요시위 30주년(종합)"
381,20220105,공주서 다문화가족 건의사항 듣는 김혜경 씨
382,20220105,"연천 다정봉사회, 신서면 취약계층에 손만두·떡 전달"
383,20220105,공주서 다문화가족 만난 김혜경 씨
384,20220105,"방역당국 “3차가 2차 접종보다 감염 82.8%, 사망 99.1% 더 예방”"
385,20220105,"정부 ""16~18세 2차접종률 68.7%…성인보다 낮지만 계속 올라갈 것"""
386,20220105,공주서 다문화가족 만난 김혜경 씨
387,20220105,"전남 영광군, 만 70세 이상 목욕 이용권 배부"
388,20220105,"구미시, 홀몸노인 100명에게 AI 손주 '효돌이' 제공"
389,20220105,"대구시교육청, 신학기 맞춰 3개 학교 개교"
390,20220105,"갑질 논란 대전 사립고 교장, 학생에 가혹행위·욕설 의혹까지"
391,20220105,"정부, `즉시항고`·`밀집도 강화`…방역 리더십 `배수진`"
392,20220105,"전북도, ‘전북형 취업지원사업’ 참여기업 모집"
393,20220105,"30주년 맞은 수요시위…""바위처럼 변함없이 외칠 것"""
394,20220105,"환경미화원 건강 지킨다…함양군, 청소차에 굴뚝형 배기관 설치"
395,20220105,누적 확진자 1만명 돌파 전북…67%는 전주·익산·군산서 나와
396,20220105,장수에 고령자 공공임대주택 100가구 2025년까지 공급
397,20220105,부산공동어시장 작업자 12명 확진…위판 지연 등 차질
398,20220105,"울산 북구, 유니세프 아동친화도시 인증 선포식"
399,20220105,"오미크론 유행, 2월 하루에 1만명 쏟아진다…""방역체계 바꿔야"""
400,20220105,"김병성 순천향부천병원 교수, 제6대 대한말초신경수술학회장 취임"
401,20220105,누적 확진자 1만명 넘어선 전북…집단감염 여파 계속(종합)
402,20220105,"서울대병원 김붕년 교수, 대한소아청소년정신의학회 이사장 취임"
403,20220105,"솔라미션, 지구촌사회복지재단과 '저소득 LED 햇빛등 달아주기 프로젝트' 추진"
404,20220105,코로나로 입원치료 중인 미국 소아청소년 하루 672명…사상 최고치
405,20220105,"장흥군, 전입 후 6개월 거주 군민에 장려금 10만원"
406,20220105,희망지원급 지급 종사자 격려하는 송철호 울산시장
407,20220105,희망지원급 지급 종사자 격려하는 송철호 울산시장
408,20220105,"정부 ""방역패스 과학적""…법원 효력정지에 반박"
409,20220105,올해부터 서울 초등학교 신입생에 '입학준비금 20만 원' 지급
410,20220105,"법원 판결 의식한 정부 ""세계 각국, 방역패스로 1차 대처"""
411,20220105,"첫만남이용권·영아수당 오늘부터 '복지로', '정부24' 통해 신청"
412,20220105,"法, 학원 방역패스 제동에도…정부 ""즉시 항고, 밀집도 기준 강화"" 강공"
413,20220105,"당국 ""올해 코로나 백신 1억5044만회분 확보…내일 화이자 백신 도착"""
414,20220105,"질병청 보건연구원, 코로나19 다중오믹스 자료와 인체 자원 공개"
415,20220105,인권친화적 학교문화 조성 교육자료 5종 보급
416,20220105,"인권위 ""군 교정시설 징벌대상행위 조사에 적법절차원칙 지켜야"""
417,20220105,"인권위원장 ""'만18세 출마가능' 적극 환영…청소년 정치참여권 증진"""
418,20220105,"서울시, 코로나 업무 전담 공무원에 400만 원씩 지급"
419,20220105,부산 오미크론 13명 등 신규 확진 255명…전날보다 100명 넘게 증가
420,20220105,"복지부 ""방역패스 필요 없다? 결국 방역 포기하자는 것"" 반박"
421,20220105,"""수요시위에 차별·혐오 난무하는데 경찰 제지 안해""…인권위 진정"
422,20220105,"부천세종병원 이명묵 원장, 국제의료사업 유공 경기도지사 표창"
423,20220105,"7일 오미크론 토론회 개최…당국 ""전문가 의견 듣겠다"""
424,20220105,"한교총·NCCK ""장애인 이동권 보장"" 한목소리…시위현장 방문"
425,20220105,내일 화이자 46.2만회분 인천도착…올해 총 1.5억만회분 확보
426,20220105,"""추미애 '이준석-세월호 선장 비교발언' 인권침해""…법세련, 인권위 진정"
427,20220105,"제천시, 아토피 지원사업 대상자 만 18세로 확대"
428,20220105,"방역당국 ""중증병상 환자 288명 추가 '전원 사전권고'…소명자료 심사"""
429,20220105,무상 대중교통·우유급식…공주시 어린이·청소년 교육복지 확대
430,20220105,"정부 ""학원·독서실·스터디 카페 방역패스 효력 정지, 즉시 항고"""
431,20220105,"서울 모든 초등학교 신입생, 20만원 입학준비금 받는다"
432,20220105,'아프면 쉴 권리 보장하라'
433,20220105,아프면 쉴 권리…제대로 된 상병수당 도입 촉구
434,20220105,부실한 상병수당 시범사업 규탄 기자회견
435,20220105,'상병수당제 없는 유일한 나라'
436,20220105,부실한 상병수당 시범사업 규탄 기자회견
437,20220105,"""제대로 된 상병수당 도입하라"""
438,20220105,'아프면 쉴 권리 보장하라!'
439,20220105,"""부실한 상병수당 시범사업 개선하라"""
440,20220105,'하루 4만 원대 상병수당으로 쉴 수 있나?'
441,20220105,"BNK부산은행, 어르신 전용 상담센터 개설…맞춤 금융서비스"
442,20220105,"충주시, 680명 대상 13개 지역사회서비스 시행"
443,20220105,"대한보다 춥다는 소한, 낙상사고 주의하세요"
444,20220105,장내미생물 이용한 新 COVID-19 경구형 백신기술 개발
445,20220105,"항문 보존술 받은 직장암 환자, 바이오피드백 치료가 후유증 줄여"
446,20220105,"시민·사회단체 ""상병수당 시범사업 부실…보장 현실화해야"""
447,20220105,"유은혜 ""백신 중증 이상 반응  청소년, 의료비 실비지원"""
448,20220105,"마포구, 장애인통합복지카드 수수료 전액 지원"
449,20220105,난임 여성에서 LDL콜레스테롤의 임신성공률 관여 여부 확인
450,20220105,"위암 수술 환자 절반은 골다공증 위험, 일반인의 2.6배 높아"
451,20220105,억대 보조금 부정수급 대구이주여성인권센터 전 대표 등 기소
452,20220105,경남 4일 114명 확진…지난 31일 이후 연속 감소세
453,20220105,"대림성모병원, 유방암 수술 1000례 달성"
454,20220105,"윤상기 하동군수 ""장기발전 전략 세우고 군민행복 정책 추진"""
455,20220105,방역패스 논란 속 신규 확진자 4444명… 위중증 환자도 7일째 감소세
456,20220105,"확진자 4444명…전해철 ""방역패스, 국민 불편 최소화·균형 운용""(종합)"
457,20220105,"[속보] 위중증 953명, 이틀째 1000명대↓…신규확진 4444명"
458,20220105,"4444명 확진, 6주만에 수요일 4천명대…위중증 20명 줄어 953명(종합)"
459,20220105,"인권위 ""경찰 지휘부 '백신 접종' 여부 확인은 기본권 침해"""
460,20220105,코로나 신규확진 4444명… 위증증 환자는 이틀째 1000명 아래
461,20220105,"성남시, 시민순찰대 운영 '39개동→44개동'으로 확대"
462,20220105,보령시 새해 출생아부터 ‘첫만남이용권’ 200만원 지급
463,20220105,"[속보]코로나19 백신 신규 3차 접종 35.1만명, 누적 37.7%"
464,20220105,"[속보]위중증 953명, 내림세 계속…확진 4444명·사망 57명"
465,20220105,"4444명 확진, 6주만에 수요일 4천명대…위중증 이틀째 1000명 아래"
466,20220105,"[속보]4444명 확진, 6주만에 수요일 4천명대…위중증 953명"
467,20220105,"삼성서울병원, 챈 저커버그 재단 '인종 다양성 네트워크 프로젝트' 참여"
468,20220105,"순천향구미병원, 익명 기부자, 취약계층 환자에 800만원 기부"
469,20220105,보은 속리산에 고령자주택 80가구 2024년 준공
470,20220105,"알에프메디컬, 보건복지부 '혁신형 의료기기 기업' 인증 획득"
471,20220105,국내 성인이 가장 선호하는  과일은?
472,20220105,경산·구미·칠곡 등 17개 시군서 97명 확진…오미크론 변이 17명↑
473,20220105,"[외국인 임금 인플레]② 공장·건설현장 인력 없어 난리…""임금 오를 수밖에"""
474,20220105,"[1/5(수) 데일리안 출근길 뉴스] 거세지는 ‘이준석 사퇴’ 압박…초·재선, 중진 모두 ‘李 책임’ 한목소리 등"
475,20220105,대체복무 도입 1년…648명 전국 교정시설서 근무
476,20220105,[OK!제보] 새해 인사한 학생만 5점 가산점…대학 교수의 '갑질' 논란
477,20220105,"홍콩-호주 연구팀, 'T세포' 오미크론 잡는 킬러 본능 확인"
478,20220105,"[전문의 칼럼]엄지손가락, 손목 욱신욱신… 손목건초염 주의"
479,20220105,"법원 설득 못한 방역당국... 식당, 마트 방역패스는?"
480,20220105,3차도 안 맞았는데 4차 접종론 솔솔… 'n차 접종' 설득할 수 있을까
481,20220105,"오미크론 입원률 델타의 1/3…정부 ""그래도 낙관 못 해"""
482,20220106,오후 9시까지 코로나 3296명...전주 동시간대 比 1053명↓
483,20220106,오후 9시까지 전국 3296명 확진…어제보다 183명↓
484,20220106,"천은미 ""백신 접종완료 못해 송구…정부 홍보 포스터 찍은 적 없어"""
485,20220106,"[속보]방역당국 ""전자출입명부 접속장애, 19시 20분 복구 완료"""
486,20220106,"20대 육군 간부, 코로나19 백신 추가접종 사흘 만에 숨져"
487,20220106,오후 6시까지 서울 805명 확진…어제보다 170명 적어
488,20220106,60세 이상 3차 접종률 80% 육박…확진자수 38%↓
489,20220106,"""코로나 위험 줄면 방역패스도 단계적 해제""... 난감한 정부, 국민 달래기"
490,20220106,6일 울산 38명 신규 확진…해외입국자 3명 오미크론 감염
491,20220106,간호법 제정 두고 두 토막난 의료계... 의료공백 이어질까 우려
492,20220106,이번엔 QR코드 읽는 시스템 먹통 ... 자영업자 '분통'
493,20220106,"방역패스 전자출입명부 또 '먹통'…""금일중 복구 완료"""
494,20220106,경남 오늘 92명 확진…절반 이상 가족·지인 등 접촉 감염
495,20220106,"나주시, 65세 이상 노인 보건소 진료비 100% 감면"
496,20220106,"""이젠 외국인과 공생관계…새정부 '이민청·이민기금' 만들어야"""
497,20220106,소상공인 방역지원금 2차 지급 첫날 6시간만에 50만명 수령
498,20220106,"""오미크론 1~2월에 우세종""…질병청 ""18~59세 3차접종 본격 시작""(종합)"
499,20220106,"먹는 치료제 국내 도입 눈앞에…'물량 확보, 빠른 투여'가 관건"
500,20220106,"안철수도 뛰어든 탈모 공약 ""건보 안 건드려...복제약을 반값으로"""
501,20220106,"일산차병원, 홍갑선 미 케슬러 재활의학병원 교수 영입"
502,20220106,"울산 중구, 자체 행복기준선 마련…최저·적정기준 설정"
503,20220106,[Q&A] 미숙아 치료 세액공제 20%…경차연료 개소세 환급한도 30만원
504,20220106,"전라북도 광역치매센터, 예수병원으로 이전해 '새 출발'"
505,20220106,지난주 백신 이상반응 신고 7709건…심근염·심낭염 인정사례 343건
506,20220106,"1월에 18~59세 3차접종 본격 시작…""2차접종 3개월 지나""(상보)"
507,20220106,"대구 달성군, 영·유아 로타바이러스 무료 예방접종"
508,20220106,인간과 자연 간 상생혁신 모델 구축…'농산어촌유토피아' 조성(종합)
509,20220106,"""'청각장애인 운전 못해 스타벅스DT 사용 못한다'는 인권위에 분노"""
510,20220106,내시경 이미지 통해 귀 질환 진단하는 AI 개발
511,20220106,"'구민 모두가 행복한 도시'…울산 중구, 행복기준선 마련"
